Date,Cloud Agent ID,Automation ID,Kind,Model,Max Mode,Input (w/ Cache Write),Input (w/o Cache Write),Cache Read,Output Tokens,Total Tokens,Cost
"2025-07-01T11:17:05.672Z","","","Included","claude-4-sonnet-thinking","No","9622","4129","135866","4328","153945","Included"
"2025-07-01T11:13:23.253Z","","","Included","claude-4-sonnet-thinking","No","5334","236","115647","3631","124848","Included"
"2025-07-01T11:07:42.613Z","","","Included","claude-4-sonnet-thinking","No","5794","1015","134688","2911","144408","Included"
"2025-07-01T11:07:04.217Z","","","Included","claude-4-sonnet-thinking","No","24755","1007","41380","1023","68165","Included"
"2025-07-01T10:19:01.141Z","","","Included","claude-4-sonnet-thinking","No","22268","489","343542","3384","369683","Included"
"2025-07-01T09:48:10.697Z","","","Included","claude-4-sonnet-thinking","No","1132","551","42783","230","44696","Included"
"2025-07-01T09:44:46.638Z","","","Included","claude-4-sonnet-thinking","No","4922","1343","32886","2700","41851","Included"
"2025-07-01T09:39:39.666Z","","","Included","claude-4-sonnet-thinking","No","6993","606","226188","3160","236947","Included"
"2025-07-01T09:36:23.545Z","","","Included","claude-4-sonnet-thinking","No","12005","609","931570","3229","947413","Included"
"2025-07-01T09:31:28.847Z","","","Included","claude-4-sonnet-thinking","No","15528","4969","446971","5390","472858","Included"
"2025-07-01T09:28:06.214Z","","","Included","claude-4-sonnet-thinking","No","6677","481","228854","3635","239647","Included"
"2025-07-01T09:26:22.139Z","","","Included","claude-4-sonnet-thinking","No","65124","468","157122","2494","225208","Included"
"2025-07-01T09:24:02.773Z","","","Included","claude-4-sonnet-thinking","No","70147","421","163957","2690","237215","Included"
"2025-07-01T09:18:06.803Z","","","Errored, No Charge","claude-4-sonnet-thinking","No","0","0","0","0","0","-"
"2025-07-01T09:15:45.526Z","","","Included","claude-4-sonnet-thinking","No","2971","535","362383","1735","367624","Included"
"2025-07-01T09:13:46.225Z","","","Included","claude-4-sonnet-thinking","No","63165","547","301676","3130","368518","Included"
"2025-07-01T09:11:59.366Z","","","Included","claude-4-sonnet-thinking","No","69176","1208","385095","3394","458873","Included"
"2025-07-01T09:09:31.434Z","","","Included","auto","No","0","46187","266368","1718","314273","Included"
"2025-07-01T09:07:58.421Z","","","Included","auto","No","0","6271","67584","524","74379","Included"
"2025-07-01T09:03:25.639Z","","","Included","auto","No","0","70866","4352","662","75880","Included"
"2025-07-01T09:03:04.705Z","","","Errored, No Charge","auto","No","0","0","0","0","0","-"
"2025-07-01T08:32:24.972Z","","","Included","auto","No","0","1921","140928","788","143637","Included"
"2025-07-01T08:31:40.670Z","","","Included","auto","No","0","65955","4352","555","70862","Included"
"2025-07-01T08:28:34.620Z","","","Included","auto","No","0","3230","134912","966","139108","Included"
"2025-07-01T08:24:47.295Z","","","Included","auto","No","0","61257","4352","476","66085","Included"
"2025-07-01T08:17:49.448Z","","","Included","claude-4-sonnet-thinking","No","75244","243","591655","19511","686653","Included"
"2025-06-30T09:13:08.519Z","","","Included","claude-4-sonnet-thinking","No","12003","270","29151","1511","42935","Included"
"2025-06-30T09:08:28.713Z","","","Included","claude-4-sonnet-thinking","No","17808","311","25597","2869","46585","Included"
"2025-06-29T16:44:09.137Z","","","Included","claude-4-sonnet-thinking","No","0","2606","0","287","2893","Included"
"2025-06-28T00:30:24.608Z","","","Included","claude-4-sonnet-thinking","No","15478","385","9372","2279","27514","Included"
"2025-06-28T00:08:47.166Z","","","Included","claude-4-sonnet-thinking","No","7366","278","75278","2417","85339","Included"
"2025-06-28T00:06:55.780Z","","","Included","claude-4-sonnet-thinking","No","11921","1386","11189","569","25065","Included"
"2025-06-28T00:02:05.439Z","","","Included","claude-4-sonnet-thinking","No","13784","983","309034","3706","327507","Included"
"2025-06-28T00:00:52.264Z","","","Included","claude-4-sonnet-thinking","No","91523","794","9372","539","102228","Included"
"2025-06-27T23:54:32.416Z","","","Included","claude-4-sonnet-thinking","No","12830","548","474041","1993","489412","Included"
"2025-06-27T23:52:38.097Z","","","Included","claude-4-sonnet-thinking","No","84844","349","830280","3361","918834","Included"
"2025-06-27T23:30:57.305Z","","","Included","claude-4-sonnet-thinking","No","4956","283","167635","1301","174175","Included"
"2025-06-27T23:28:56.737Z","","","Included","claude-4-sonnet-thinking","No","11529","302","324007","1317","337155","Included"
"2025-06-27T23:24:33.055Z","","","Included","claude-4-sonnet-thinking","No","14105","297","298709","2541","315652","Included"
"2025-06-27T23:21:43.188Z","","","Included","claude-4-sonnet-thinking","No","7872","324","632504","3474","644174","Included"
"2025-06-27T23:20:07.083Z","","","Included","claude-4-sonnet-thinking","No","56137","1841","9372","1507","68857","Included"
"2025-06-27T23:17:10.283Z","","","Included","claude-4-sonnet-thinking","No","4362","1878","57997","1432","65669","Included"
"2025-06-27T23:14:28.383Z","","","Included","claude-4-sonnet-thinking","No","5783","3491","52214","997","62485","Included"
"2025-06-27T23:12:52.042Z","","","Included","claude-4-sonnet-thinking","No","6948","3022","273850","2074","285894","Included"
"2025-06-27T23:08:32.866Z","","","Included","claude-4-sonnet-thinking","No","42881","300","164235","798","208214","Included"
"2025-06-27T23:04:46.732Z","","","Included","claude-4-sonnet-thinking","No","242205","784","1367207","7078","1617274","Included"
"2025-06-27T22:53:07.429Z","","","Included","claude-4-sonnet-thinking","No","143876","713","257313","10576","412478","Included"
"2025-06-27T22:48:49.171Z","","","Included","claude-4-sonnet-thinking","No","10133","280","467875","1769","480057","Included"
"2025-06-27T22:45:11.828Z","","","Included","claude-4-sonnet-thinking","No","1547","279","88870","673","91369","Included"
"2025-06-27T22:41:14.761Z","","","Included","claude-4-sonnet-thinking","No","2500","682","176982","930","181094","Included"
"2025-06-27T22:39:37.917Z","","","Included","claude-4-sonnet-thinking","No","22536","307","65576","807","89226","Included"
"2025-06-27T22:34:42.222Z","","","Included","claude-4-sonnet-thinking","No","42460","21600","375647","1535","441242","Included"
"2025-06-27T22:30:55.334Z","","","Included","claude-4-sonnet-thinking","No","52878","270","270208","15787","339143","Included"
"2025-06-27T22:26:27.445Z","","","Included","claude-4-sonnet-thinking","No","227400","694","673806","13084","914984","Included"
"2025-06-27T22:17:19.794Z","","","Included","claude-4-sonnet-thinking","No","91891","463","1405642","27091","1525087","Included"
"2025-06-27T22:12:21.094Z","","","Included","claude-4-sonnet-thinking","No","16252","292","119684","3208","139436","Included"
"2025-06-27T22:09:57.588Z","","","Included","claude-4-sonnet-thinking","No","1680","1795","9372","420","13267","Included"
"2025-06-27T14:06:30.160Z","","","Included","claude-4-sonnet-thinking","No","0","2035","0","307","2342","Included"
"2025-06-26T21:40:15.360Z","","","Included","claude-4-sonnet-thinking","No","1942","465","327254","928","330589","Included"
"2025-06-26T21:35:31.041Z","","","Included","claude-4-sonnet-thinking","No","3257","222","235084","1881","240444","Included"
"2025-06-26T21:32:50.823Z","","","Included","claude-4-sonnet-thinking","No","10844","668","366059","1955","379526","Included"
"2025-06-26T21:30:24.465Z","","","Included","claude-4-sonnet-thinking","No","11113","6709","358970","3222","380014","Included"
"2025-06-26T21:28:42.685Z","","","Included","claude-4-sonnet-thinking","No","394","264","65883","337","66878","Included"
"2025-06-26T21:26:29.700Z","","","Included","claude-4-sonnet-thinking","No","56535","293","257552","3833","318213","Included"
"2025-06-26T21:20:39.691Z","","","Included","claude-4-sonnet-thinking","No","4150","287","170842","2428","177707","Included"
"2025-06-26T21:16:38.131Z","","","Included","claude-4-sonnet-thinking","No","17515","13567","132859","2942","166883","Included"
"2025-06-26T21:15:51.882Z","","","Errored, No Charge","claude-4-sonnet-thinking","No","0","0","0","0","0","-"
"2025-06-26T20:28:34.947Z","","","Included","claude-4-sonnet-thinking","No","383","215","37621","390","38609","Included"
"2025-06-26T20:26:33.638Z","","","Included","claude-4-sonnet-thinking","No","866","208","73872","503","75449","Included"
"2025-06-26T20:22:35.890Z","","","Included","claude-4-sonnet-thinking","No","2606","156","248070","1356","252188","Included"
"2025-06-26T20:21:02.613Z","","","Included","claude-4-sonnet-thinking","No","190","184","33959","438","34771","Included"
"2025-06-26T20:19:34.807Z","","","Included","claude-4-sonnet-thinking","No","1036","421","66011","514","67982","Included"
"2025-06-26T20:13:16.745Z","","","Included","claude-4-sonnet-thinking","No","127707","17314","90065","1302","236388","Included"
"2025-06-26T19:49:38.324Z","","","Included","claude-4-sonnet-thinking","No","6929","154","293419","2966","303468","Included"
"2025-06-26T19:43:14.441Z","","","Included","claude-4-sonnet-thinking","No","87145","218","875058","1335","963756","Included"
"2025-06-26T19:40:29.477Z","","","Included","o3","No","0","72102","0","704","72806","Included"
"2025-06-26T19:38:58.603Z","","","Included","o3","No","0","143721","0","579","144300","Included"
"2025-06-26T19:35:23.405Z","","","Included","o3","No","0","142573","0","640","143213","Included"
"2025-06-26T19:34:39.269Z","","","Included","o3","No","0","141310","0","718","142028","Included"
"2025-06-26T19:31:03.284Z","","","Included","o3","No","0","139615","0","410","140025","Included"
"2025-06-26T19:27:34.113Z","","","Included","o3","No","0","69162","0","285","69447","Included"
"2025-06-26T19:24:37.866Z","","","Included","o3","No","0","138279","0","838","139117","Included"
"2025-06-26T19:21:06.351Z","","","Included","o3","No","0","174807","0","970","175777","Included"
"2025-06-26T19:13:39.601Z","","","Included","o3","No","0","171714","0","1178","172892","Included"
"2025-06-26T19:08:40.603Z","","","Included","o3","No","0","112242","0","640","112882","Included"
"2025-06-26T19:05:15.186Z","","","Included","o3","No","0","111040","55802","3193","170035","Included"
"2025-06-26T18:55:26.604Z","","","Included","claude-4-sonnet-thinking","No","324","2114","68013","447","70898","Included"
"2025-06-26T18:51:48.711Z","","","Included","claude-4-sonnet-thinking","No","57852","167","212354","875","271248","Included"
"2025-06-26T18:45:34.988Z","","","Included","claude-4-sonnet-thinking","No","56520","219","209332","571","266642","Included"
"2025-06-26T18:36:38.332Z","","","Included","claude-4-sonnet-thinking","No","17359","225","2149545","7558","2174687","Included"
"2025-06-26T18:34:43.668Z","","","Included","claude-4-sonnet-thinking","No","1377","256","145071","629","147333","Included"
"2025-06-26T18:32:17.215Z","","","Included","claude-4-sonnet-thinking","No","11041","250","383622","4244","399157","Included"
"2025-06-26T18:28:04.139Z","","","Included","claude-4-sonnet-thinking","No","26643","283","337049","2456","366431","Included"
"2025-06-26T18:19:57.213Z","","","Included","claude-4-sonnet-thinking","No","0","233","27154","157","27544","Included"
"2025-06-26T18:15:12.671Z","","","Included","claude-4-sonnet-thinking","No","18951","671","65738","759","86119","Included"
"2025-06-26T18:03:33.752Z","","","Included","claude-4-sonnet-thinking","No","28214","296","401906","7965","438381","Included"
"2025-06-26T18:02:59.142Z","","","Included","claude-4-sonnet-thinking","No","618","135","193257","517","194527","Included"
"2025-06-26T18:00:38.042Z","","","Included","claude-4-sonnet-thinking","No","1752","338","477911","978","480979","Included"
"2025-06-26T17:58:42.633Z","","","Included","claude-4-sonnet-thinking","No","84561","1450","625039","1567","712617","Included"
"2025-06-26T17:52:36.932Z","","","Included","claude-4-sonnet-thinking","No","71222","172","321202","1162","393758","Included"
"2025-06-26T17:50:06.793Z","","","Included","claude-4-sonnet-thinking","No","771","329","69035","561","70696","Included"
"2025-06-26T17:47:00.854Z","","","Included","claude-4-sonnet-thinking","No","63290","187","5745","588","69810","Included"
"2025-06-26T17:37:38.047Z","","","Included","claude-4-sonnet-thinking","No","1511","77","270858","1118","273564","Included"
"2025-06-26T17:35:38.692Z","","","Included","claude-4-sonnet-thinking","No","61284","48","5745","487","67564","Included"
"2025-06-26T17:31:54.462Z","","","Included","claude-4-sonnet-thinking","No","2858","602","348412","1560","353432","Included"
"2025-06-26T17:23:16.591Z","","","Included","claude-4-sonnet-thinking","No","4836","1398","397722","2378","406334","Included"
"2025-06-26T17:18:53.834Z","","","Included","claude-4-sonnet-thinking","No","6344","280","178606","3253","188483","Included"
"2025-06-26T17:17:02.149Z","","","Errored, No Charge","claude-4-sonnet-thinking","No","0","0","0","0","0","-"
"2025-06-26T17:13:31.821Z","","","Included","claude-4-sonnet-thinking","No","10554","2678","479498","2939","495669","Included"
"2025-06-26T17:08:41.685Z","","","Included","claude-4-sonnet-thinking","No","4243","1354","267081","2214","274892","Included"
"2025-06-26T17:05:40.389Z","","","Included","claude-4-sonnet-thinking","No","1144","176","125506","975","127801","Included"
"2025-06-26T17:00:32.939Z","","","Included","claude-4-sonnet-thinking","No","6787","1315","413395","1965","423462","Included"
"2025-06-26T16:56:18.228Z","","","Included","claude-4-sonnet-thinking","No","24512","464","207978","2882","235836","Included"
"2025-06-26T16:45:43.534Z","","","Included","claude-4-sonnet-thinking","No","3518","152","104759","1610","110039","Included"
"2025-06-26T16:44:33.069Z","","","Included","claude-4-sonnet-thinking","No","9817","808","28884","395","39904","Included"
"2025-06-26T16:29:54.021Z","","","Included","claude-4-sonnet-thinking","No","8870","3514","134615","2171","149170","Included"
"2025-06-26T16:29:11.543Z","","","Errored, No Charge","claude-4-sonnet-thinking","No","0","0","0","0","0","-"
"2025-06-26T16:24:05.245Z","","","Included","claude-4-sonnet-thinking","No","0","2796","0","256","3052","Included"
"2025-06-26T16:17:32.778Z","","","Included","claude-4-sonnet-thinking","No","16306","420","575687","5978","598391","Included"
"2025-06-26T16:14:51.629Z","","","Included","claude-4-sonnet-thinking","No","2401","196","210134","340","213071","Included"
"2025-06-26T16:11:23.751Z","","","Included","claude-4-sonnet-thinking","No","2914","195","209621","339","213069","Included"
"2025-06-26T16:07:55.961Z","","","Included","claude-4-sonnet-thinking","No","94393","144","10161","232","104930","Included"
"2025-06-26T16:06:36.075Z","","","Included","claude-4-sonnet-thinking","No","92709","42","5745","660","99156","Included"
"2025-06-26T16:02:52.712Z","","","Included","claude-4-sonnet-thinking","No","6976","633","192724","3175","203508","Included"
"2025-06-26T15:59:39.158Z","","","Included","claude-4-sonnet-thinking","No","11781","2478","804203","5542","824004","Included"
"2025-06-26T15:58:36.306Z","","","Included","claude-4-sonnet-thinking","No","78162","2449","268961","2384","351956","Included"
"2025-06-26T15:49:26.637Z","","","Included","claude-4-sonnet-thinking","No","73610","212","562169","5915","641906","Included"
"2025-06-26T15:41:35.660Z","","","Included","claude-4-sonnet-thinking","No","63173","435","1122887","3539","1190034","Included"
"2025-06-26T15:37:21.829Z","","","Included","claude-4-sonnet-thinking","No","10592","7372","123862","2398","144224","Included"
"2025-06-26T15:34:52.564Z","","","Errored, No Charge","claude-4-sonnet-thinking","No","0","0","0","0","0","-"
"2025-06-26T15:32:16.389Z","","","Included","claude-4-sonnet-thinking","No","19469","2753","280761","1713","304696","Included"
"2025-06-26T15:31:25.272Z","","","Included","claude-4-sonnet-thinking","No","46360","13553","52481","570","112964","Included"
"2025-06-26T15:28:56.487Z","","","Included","claude-4-sonnet-thinking","No","31740","404","164887","3584","200615","Included"
"2025-06-26T15:18:45.267Z","","","Included","claude-4-sonnet-thinking","No","25172","192","66424","3590","95378","Included"
"2025-06-26T15:14:59.609Z","","","Included","claude-4-sonnet-thinking","No","23515","1054","477202","8366","510137","Included"
"2025-06-26T15:08:12.488Z","","","Included","claude-4-sonnet-thinking","No","81156","252","433000","8242","522650","Included"
"2025-06-26T15:02:14.599Z","","","Included","claude-4-sonnet-thinking","No","70739","336","5745","674","77494","Included"
"2025-06-26T14:53:06.648Z","","","Included","claude-4-sonnet-thinking","No","70348","628","611607","4685","687268","Included"
"2025-06-26T14:42:09.767Z","","","Included","claude-4-sonnet-thinking","No","8992","721","939416","5371","954500","Included"
"2025-06-26T14:41:34.537Z","","","Included","claude-4-sonnet-thinking","No","0","641","63268","152","64061","Included"
"2025-06-26T14:36:09.190Z","","","Included","claude-4-sonnet-thinking","No","54242","688","137622","367","192919","Included"
"2025-06-26T14:13:19.446Z","","","Included","claude-4-sonnet-thinking","No","54340","656","1452763","29733","1537492","Included"
"2025-06-26T14:13:04.521Z","","","Included","claude-4-sonnet-thinking","No","0","0","0","0","0","Included"
"2025-06-26T14:02:21.429Z","","","Included","claude-4-sonnet-thinking","No","87573","1056","494314","10621","593564","Included"
"2025-06-26T13:49:58.191Z","","","Included","claude-4-sonnet-thinking","No","9757","2545","124422","2623","139347","Included"
"2025-06-26T13:43:53.364Z","","","Included","claude-4-sonnet-thinking","No","17751","4741","273121","6504","302117","Included"
"2025-06-26T13:41:09.971Z","","","Included","claude-4-sonnet-thinking","No","33528","5019","286046","7507","332100","Included"
"2025-06-26T13:34:58.495Z","","","Included","claude-4-sonnet-thinking","No","6664","5012","324353","12632","348661","Included"
"2025-06-26T13:33:01.502Z","","","Included","claude-4-sonnet-thinking","No","17492","5090","244781","6594","273957","Included"
"2025-06-26T13:32:24.496Z","","","Errored, No Charge","claude-4-sonnet-thinking","No","0","0","0","0","0","-"
"2025-06-26T13:25:58.115Z","","","Included","claude-4-sonnet-thinking","No","0","0","0","0","0","Included"
"2025-06-26T13:20:42.986Z","","","Included","claude-4-sonnet-thinking","No","18963","2619","511462","10554","543598","Included"
"2025-06-26T13:18:10.454Z","","","Included","claude-4-sonnet-thinking","No","17255","4614","100017","5771","127657","Included"
"2025-06-26T13:12:39.297Z","","","Included","claude-4-sonnet-thinking","No","17908","329","230144","4056","252437","Included"
"2025-06-26T13:08:57.413Z","","","Included","claude-4-sonnet-thinking","No","5648","405","463557","3095","472705","Included"
"2025-06-26T13:04:40.485Z","","","Included","claude-4-sonnet-thinking","No","8341","1233","164651","4738","178963","Included"
"2025-06-26T13:00:06.015Z","","","Included","claude-4-sonnet-thinking","No","71914","3233","322649","3530","401326","Included"
"2025-06-26T12:47:24.697Z","","","Included","claude-4-sonnet-thinking","No","9387","852","254488","4984","269711","Included"
"2025-06-26T12:42:30.237Z","","","Included","claude-4-sonnet-thinking","No","20268","287","420579","14383","455517","Included"
"2025-06-26T12:40:00.324Z","","","Included","claude-4-sonnet-thinking","No","30321","866","46720","1827","79734","Included"
"2025-06-26T12:29:00.257Z","","","Included","claude-4-sonnet-thinking","No","1472","712","70476","307","72967","Included"
"2025-06-26T12:25:09.122Z","","","Included","claude-4-sonnet-thinking","No","107913","29521","30950","8083","176467","Included"
"2025-06-26T12:17:08.536Z","","","Included","auto","No","0","194066","304128","6481","504675","Included"
"2025-06-26T12:16:12.796Z","","","Included","auto","No","0","71269","5248","533","77050","Included"
"2025-06-26T12:14:12.220Z","","","Included","auto","No","0","55976","5248","178","61402","Included"
"2025-06-25T15:49:00.994Z","","","Included","auto","No","0","49608","63232","8209","121049","Included"
"2025-06-25T15:47:09.157Z","","","Included","auto","No","0","46799","4864","654","52317","Included"
"2025-06-25T15:21:14.820Z","","","Included","auto","No","0","2972","39040","273","42285","Included"
"2025-06-25T15:15:23.947Z","","","Included","auto","No","0","82313","123648","441","206402","Included"
"2025-06-25T15:14:16.071Z","","","Included","auto","No","0","35243","4864","345","40452","Included"
"2025-06-25T15:08:26.398Z","","","Included","auto","No","0","5726","34048","237","40011","Included"
"2025-06-25T15:05:27.927Z","","","Included","auto","No","0","10255","65664","2297","78216","Included"
"2025-06-25T15:03:42.736Z","","","Included","auto","No","0","31400","4864","399","36663","Included"
"2025-06-25T14:54:36.578Z","","","Included","auto","No","0","39107","59904","3194","102205","Included"
"2025-06-25T14:43:56.667Z","","","Included","auto","No","0","5990","45824","1213","53027","Included"
"2025-06-25T14:41:00.865Z","","","Included","auto","No","0","19552","4864","516","24932","Included"
"2025-06-25T14:38:49.452Z","","","Included","auto","No","0","34169","9728","1391","45288","Included"
"2025-06-25T14:28:33.980Z","","","Included","auto","No","0","13380","26240","1873","41493","Included"
"2025-06-25T14:26:45.916Z","","","Included","auto","No","0","7266","16256","919","24441","Included"
"2025-06-25T14:25:53.646Z","","","Included","auto","No","0","147","6528","491","7166","Included"
"2025-06-25T14:24:00.148Z","","","Included","auto","No","0","1475","4608","539","6622","Included"
"2025-06-24T19:15:48.850Z","","","Included","auto","No","0","368","9600","93","10061","Included"
"2025-06-24T19:15:03.986Z","","","Included","auto","No","0","3715","5760","240","9715","Included"
"2025-06-24T19:07:34.623Z","","","Included","auto","No","0","4010","4608","760","9378","Included"
"2025-06-24T19:05:13.079Z","","","Included","auto","No","0","3409","23808","319","27536","Included"
"2025-06-22T23:19:19.721Z","","","Included","auto","No","0","27645","320413","483","348541","Included"
"2025-06-22T23:17:58.061Z","","","Included","auto","No","0","21670","86683","502","108855","Included"
"2025-06-22T23:05:44.532Z","","","Included","auto","No","0","207901","3205003","41980","3454884","Included"
"2025-06-22T23:00:27.091Z","","","Included","auto","No","0","70962","1395665","6177","1472804","Included"
"2025-06-22T22:59:18.841Z","","","Included","auto","No","0","21392","242512","801","264705","Included"
"2025-06-22T22:57:00.558Z","","","Included","auto","No","0","21125","233767","490","255382","Included"
"2025-06-22T22:55:53.650Z","","","Included","auto","No","0","11089","151543","373","163005","Included"
"2025-06-22T22:52:42.283Z","","","Included","auto","No","0","37375","756277","2156","795808","Included"
"2025-06-22T22:46:25.401Z","","","Included","auto","No","0","112395","1379766","12917","1505078","Included"
"2025-06-22T22:43:28.598Z","","","Included","auto","No","0","26551","285312","1698","313561","Included"
"2025-06-22T22:28:25.241Z","","","Included","auto","No","0","27687","134517","5368","167572","Included"
"2025-06-22T08:07:44.466Z","","","Included","auto","No","0","3764","27959","660","32383","Included"
"2025-06-22T08:07:03.327Z","","","Included","auto","No","0","4029","16120","1665","21814","Included"
"2025-06-22T08:04:30.346Z","","","Included","auto","No","0","5345","26233","1399","32977","Included"
"2025-06-22T08:01:19.196Z","","","Included","auto","No","0","5373","28707","952","35032","Included"
"2025-06-22T07:57:54.821Z","","","Included","auto","No","0","4816","26681","1057","32554","Included"
"2025-06-22T07:53:57.682Z","","","Included","auto","No","0","3150","12609","1573","17332","Included"
"2025-06-21T13:30:32.325Z","","","Included","auto","No","0","8406","33626","570","42602","Included"
"2025-06-20T10:57:22.480Z","","","Included","auto","No","0","75485","4864","300","80649","Included"
"2025-06-20T10:48:38.541Z","","","Included","auto","No","0","29776","371003","1221","402000","Included"
"2025-06-20T10:46:54.159Z","","","Included","auto","No","0","19549","78196","415","98160","Included"
"2025-06-19T18:43:40.835Z","","","Included","auto","No","2445","171","219459","1247","223322","Included"
"2025-06-19T18:35:57.856Z","","","Included","auto","No","33711","228","481274","3007","518220","Included"
"2025-06-19T18:33:42.731Z","","","Included","auto","No","0","102478","0","2230","104708","Included"
"2025-06-19T18:23:20.056Z","","","Included","auto","No","0","522456","0","8402","530858","Included"
"2025-06-19T18:13:01.163Z","","","Included","auto","No","36555","259","423875","5223","465912","Included"
"2025-06-19T18:01:30.592Z","","","Included","auto","No","0","268446","0","5717","274163","Included"
"2025-06-18T16:08:52.513Z","","","Included","auto","No","0","94","77440","336","77870","Included"
"2025-06-18T16:08:00.276Z","","","Included","auto","No","0","72323","4736","451","77510","Included"
"2025-06-18T16:01:24.232Z","","","Included","auto","No","0","408","75776","849","77033","Included"
"2025-06-18T15:59:42.546Z","","","Included","auto","No","0","70096","4736","1040","75872","Included"
"2025-06-18T15:24:54.263Z","","","Included","auto","No","0","180","73216","1354","74750","Included"
"2025-06-18T15:22:02.734Z","","","Included","auto","No","0","141","71808","1319","73268","Included"
"2025-06-18T15:16:59.824Z","","","Included","auto","No","0","3270","68096","530","71896","Included"
"2025-06-18T15:14:22.946Z","","","Included","auto","No","0","68825","277632","858","347315","Included"
"2025-06-18T15:13:28.234Z","","","Included","auto","No","0","62316","4736","381","67433","Included"
"2025-06-18T15:02:10.930Z","","","Included","auto","No","0","61630","4736","517","66883","Included"
"2025-06-18T14:54:39.210Z","","","Included","auto","No","0","60925","4736","668","66329","Included"
"2025-06-18T14:20:17.787Z","","","Included","auto","No","0","2910","59904","769","63583","Included"
"2025-06-18T14:18:22.855Z","","","Included","auto","No","0","55201","64000","444","119645","Included"
"2025-06-18T14:16:44.258Z","","","Included","auto","No","0","356","58368","611","59335","Included"
"2025-06-18T14:15:22.495Z","","","Included","auto","No","0","53512","62720","265","116497","Included"
"2025-06-18T14:13:50.848Z","","","Included","auto","No","0","271","56320","530","57121","Included"
"2025-06-18T14:11:17.433Z","","","Included","auto","No","0","51671","60288","263","112222","Included"
"2025-06-18T14:08:05.502Z","","","Included","auto","No","0","50064","4736","778","55578","Included"
"2025-06-18T13:40:50.826Z","","","Included","auto","No","0","98","53760","181","54039","Included"
"2025-06-18T13:39:39.852Z","","","Included","auto","No","0","48912","57984","264","107160","Included"
"2025-06-18T13:30:38.180Z","","","Included","auto","No","0","3519","100352","413","104284","Included"
"2025-06-18T13:29:38.882Z","","","Included","auto","No","0","46125","54016","292","100433","Included"
"2025-06-18T13:29:07.235Z","","","Included","auto","No","0","44080","53504","563","98147","Included"
"2025-06-18T13:26:36.519Z","","","Included","auto","No","53522","50","183256","809","237637","Included"
"2025-06-18T13:13:01.248Z","","","Included","auto","No","0","33635","8960","63","42658","Included"
"2025-06-18T13:08:41.610Z","","","Included","auto","No","0","64636","349824","3511","417971","Included"
"2025-06-16T14:47:36.499Z","","","Included","auto","No","","","","","","Included"
"2025-06-13T07:31:10.828Z","","","Included","auto","No","","","","","","Included"
"2025-06-13T07:24:50.048Z","","","Included","auto","No","","","","","","Included"
"2025-06-13T07:18:38.766Z","","","Included","auto","No","","","","","","Included"
"2025-06-13T07:16:00.069Z","","","Included","auto","No","","","","","","Included"
"2025-06-13T07:08:54.845Z","","","Included","auto","No","","","","","","Included"
"2025-06-13T07:03:02.545Z","","","Included","auto","No","","","","","","Included"
"2025-06-12T07:34:13.876Z","","","Included","claude-4-sonnet-thinking","No","","","","","","Included"
"2025-06-12T07:10:31.295Z","","","Included","claude-4-sonnet-thinking","No","","","","","","Included"
"2025-06-12T07:03:37.675Z","","","Included","claude-4-sonnet-thinking","No","","","","","","Included"
"2025-06-12T07:02:16.259Z","","","Included","claude-4-sonnet-thinking","No","","","","","","Included"
"2025-06-12T05:49:38.760Z","","","Included","claude-4-sonnet-thinking","No","","","","","","Included"
"2025-06-12T05:39:22.695Z","","","Included","claude-4-sonnet-thinking","No","","","","","","Included"
"2025-06-12T05:35:38.846Z","","","Included","claude-4-sonnet-thinking","No","","","","","","Included"
"2025-06-12T05:30:33.142Z","","","Included","claude-4-sonnet-thinking","No","","","","","","Included"
"2025-06-12T05:06:38.897Z","","","Included","claude-4-sonnet-thinking","No","","","","","","Included"
"2025-06-12T04:42:07.448Z","","","Included","claude-4-sonnet-thinking","No","","","","","","Included"
"2025-06-12T04:36:38.449Z","","","Included","claude-4-sonnet-thinking","No","","","","","","Included"
"2025-06-12T04:32:02.112Z","","","Included","claude-4-sonnet-thinking","No","","","","","","Included"
"2025-06-12T04:25:41.634Z","","","Included","claude-4-sonnet-thinking","No","","","","","","Included"
"2025-06-12T04:23:35.410Z","","","Included","claude-4-sonnet-thinking","No","","","","","","Included"
"2025-06-12T04:18:28.695Z","","","Included","claude-4-sonnet-thinking","No","","","","","","Included"
"2025-06-12T04:13:10.993Z","","","Included","claude-4-sonnet-thinking","No","","","","","","Included"
"2025-06-12T04:07:23.749Z","","","Included","claude-4-sonnet-thinking","No","","","","","","Included"
"2025-06-12T03:56:21.707Z","","","Included","claude-4-sonnet-thinking","No","","","","","","Included"
"2025-06-12T03:54:38.539Z","","","Included","claude-4-sonnet-thinking","No","","","","","","Included"
"2025-06-12T03:51:19.607Z","","","Included","claude-4-sonnet-thinking","No","","","","","","Included"
"2025-06-12T02:28:32.877Z","","","Included","claude-4-sonnet-thinking","No","","","","","","Included"
"2025-06-12T02:20:39.797Z","","","Included","claude-4-sonnet-thinking","No","","","","","","Included"
"2025-06-12T02:18:28.022Z","","","Included","claude-4-sonnet-thinking","No","","","","","","Included"
"2025-06-12T02:10:28.088Z","","","Included","claude-4-sonnet-thinking","No","","","","","","Included"
"2025-06-11T12:34:28.349Z","","","Included","claude-4-sonnet-thinking","No","","","","","","Included"
